cve_id,count
CVE-2026-49975,8
CVE-2021-3618,4
CVE-2022-41741,4
CVE-2022-41742,4
CVE-2023-44487,4
CVE-2025-23419,4
CVE-2021-23017,3
CVE-2018-16845,2
CVE-2019-20372,2
CVE-2016-0742,1
CVE-2016-0746,1
CVE-2016-0747,1
CVE-2016-4450,1
CVE-2016-1247,1
CVE-2017-7529,1
CVE-2017-20005,1
CVE-2019-9511,1
CVE-2019-9513,1
CVE-2019-9516,1
